Lesson,Exercise ID,Type,Order,Prompt HY,Prompt EN,Prompt RU
w9_l10,w9_l10_match_prompt,translate,3,"Թարգմանիր՝ "ընկերություն"","Translate: "ընկերություն"","Переведи: "ընկերություն""
w9_l10,w9_l10_v0,multiple_choice,4,"Ընտրիր "հաճախորդ"-ի թարգմանությունը","Choose the meaning of "client"","Выбери перевод "клиент""
w9_l10,w9_l10_v0_mc_answer,translate,5,"Թարգմանիր՝ "հաճախորդ"","Translate: "հաճախորդ"","Переведи: "հաճախորդ""
w9_l10,w9_l10_v0_mc_prompt,translate,9,"Թարգմանիր՝ "շահույթ"","Translate: "շահույթ"","Переведи: "շահույթ""
w9_l10,w9_l10_v0_tr_answer,multiple_choice,10,"Ընտրիր "ծախս"-ի թարգմանությունը","Choose the meaning of "expense"","Выбери перевод "расход""
w9_l10,w9_l10_v0_tr_prompt,multiple_choice,14,"Ընտրիր "ավանդ"-ի թարգմանությունը","Choose the meaning of "deposit"","Выбери перевод "депозит""
w9_l10,w9_l10_v1,translate,15,"Թարգմանիր՝ "ավանդ"","Translate: "ավանդ"","Переведи: "ավանդ""
w9_l10,w9_l10_v1_mc_answer,multiple_choice,16,"Ընտրիր "հաշիվ"-ի թարգմանությունը","Choose the meaning of "account"","Выбери перевод "счёт""
w9_l10,w9_l10_v1_mc_prompt,multiple_choice,20,"Ընտրիր "աշխատավարձ"-ի թարգմանությունը","Choose the meaning of "salary"","Выбери перевод "зарплата""
w9_l10,w9_l10_v1_tr_answer,translate,21,"Թարգմանիր՝ "աշխատավարձ"","Translate: "աշխատավարձ"","Переведи: "աշխատավարձ""
w9_l10,w9_l10_v1_tr_prompt,translate,25,"Թարգմանիր՝ "պայմանագիր"","Translate: "պայմանագիր"","Переведи: "պայմանագիր""
w9_l10,w9_l10_v10,multiple_choice,26,"Ընտրիր "կնիք"-ի թարգմանությունը","Choose the meaning of "stamp"","Выбери перевод "печать""
w9_l10,w9_l10_v10_mc_answer,translate,27,"Թարգմանիր՝ "կնիք"","Translate: "կնիք"","Переведи: "կնիք""
w9_l10,w9_l10_v10_mc_prompt,translate,31,"Թարգմանիր՝ "հանդիպում"","Translate: "հանդիպում"","Переведи: "հանդիպում""
w9_l10,w9_l10_v10_tr_answer,multiple_choice,32,"Ընտրիր "ներկայացում"-ի թարգմանությունը","Choose the meaning of "presentation"","Выбери перевод "презентация""
w9_l10,w9_l10_v10_tr_prompt,multiple_choice,36,"Ընտրիր "գովազդ"-ի թարգմանությունը","Choose the meaning of "advertising"","Выбери перевод "реклама""
w9_l10,w9_l10_v11,translate,37,"Թարգմանիր՝ "գովազդ"","Translate: "գովազդ"","Переведи: "գովազդ""
w9_l10,w9_l10_v11_mc_answer,multiple_choice,38,"Ընտրիր "ապրանք"-ի թարգմանությունը","Choose the meaning of "product"","Выбери перевод "товар""
w9_l10,w9_l10_v11_mc_prompt,multiple_choice,42,"Ընտրիր "մենեջեր"-ի թարգմանությունը","Choose the meaning of "manager"","Выбери перевод "менеджер""
w9_l10,w9_l10_v11_tr_answer,translate,43,"Թարգմանիր՝ "մենեջեր"","Translate: "մենեջեր"","Переведи: "մենեջեր""
w9_l10,w9_l10_v11_tr_prompt,translate,47,"Թարգմանիր՝ "բաժնետեր"","Translate: "բաժնետեր"","Переведи: "բաժնետեր""
w9_l10,w9_l10_v12,multiple_choice,48,"Ընտրիր "ներդրում"-ի թարգմանությունը","Choose the meaning of "investment"","Выбери перевод "инвестиция""
w9_l10,w9_l10_v12_mc_answer,translate,49,"Թարգմանիր՝ "ներդրում"","Translate: "ներդրում"","Переведи: "ներդրում""
w9_l2,w9_l2_match_prompt,translate,3,"Թարգմանիր՝ "ընկերություն"","Translate: "ընկերություն"","Переведи: "ընկերություն""
w9_l2,w9_l2_v0,multiple_choice,4,"Ընտրիր "հաճախորդ"-ի թարգմանությունը","Choose the meaning of "client"","Выбери перевод "клиент""
w9_l2,w9_l2_v0_mc_answer,translate,5,"Թարգմանիր՝ "հաճախորդ"","Translate: "հաճախորդ"","Переведи: "հաճախորդ""
w9_l2,w9_l2_v0_mc_prompt,translate,9,"Թարգմանիր՝ "շահույթ"","Translate: "շահույթ"","Переведи: "շահույթ""
w9_l2,w9_l2_v0_tr_answer,multiple_choice,10,"Ընտրիր "ծախս"-ի թարգմանությունը","Choose the meaning of "expense"","Выбери перевод "расход""
w9_l2,w9_l2_v0_tr_prompt,multiple_choice,14,"Ընտրիր "ավանդ"-ի թարգմանությունը","Choose the meaning of "deposit"","Выбери перевод "депозит""
w9_l2,w9_l2_v1,translate,15,"Թարգմանիր՝ "ավանդ"","Translate: "ավանդ"","Переведи: "ավանդ""
w9_l2,w9_l2_v1_mc_answer,multiple_choice,16,"Ընտրիր "հաշիվ"-ի թարգմանությունը","Choose the meaning of "account"","Выбери перевод "счёт""
w9_l2,w9_l2_v1_mc_prompt,multiple_choice,20,"Ընտրիր "աշխատավարձ"-ի թարգմանությունը","Choose the meaning of "salary"","Выбери перевод "зарплата""
w9_l2,w9_l2_v1_tr_answer,translate,21,"Թարգմանիր՝ "աշխատավարձ"","Translate: "աշխատավարձ"","Переведи: "աշխատավարձ""
w9_l2,w9_l2_v1_tr_prompt,translate,25,"Թարգմանիր՝ "պայմանագիր"","Translate: "պայմանագիր"","Переведи: "պայմանագիր""
w9_l2,w9_l2_v10,multiple_choice,26,"Ընտրիր "կնիք"-ի թարգմանությունը","Choose the meaning of "stamp"","Выбери перевод "печать""
w9_l2,w9_l2_v10_mc_answer,translate,27,"Թարգմանիր՝ "կնիք"","Translate: "կնիք"","Переведи: "կնիք""
w9_l2,w9_l2_v10_mc_prompt,translate,31,"Թարգմանիր՝ "հանդիպում"","Translate: "հանդիպում"","Переведи: "հանդիպում""
w9_l2,w9_l2_v10_tr_answer,multiple_choice,32,"Ընտրիր "ներկայացում"-ի թարգմանությունը","Choose the meaning of "presentation"","Выбери перевод "презентация""
w9_l2,w9_l2_v10_tr_prompt,multiple_choice,36,"Ընտրիր "գովազդ"-ի թարգմանությունը","Choose the meaning of "advertising"","Выбери перевод "реклама""
w9_l2,w9_l2_v11,translate,37,"Թարգմանիր՝ "գովազդ"","Translate: "գովազդ"","Переведи: "գովազդ""
w9_l2,w9_l2_v11_mc_answer,multiple_choice,38,"Ընտրիր "ապրանք"-ի թարգմանությունը","Choose the meaning of "product"","Выбери перевод "товар""
w9_l2,w9_l2_v11_mc_prompt,multiple_choice,42,"Ընտրիր "մենեջեր"-ի թարգմանությունը","Choose the meaning of "manager"","Выбери перевод "менеджер""
w9_l2,w9_l2_v11_tr_answer,translate,43,"Թարգմանիր՝ "մենեջեր"","Translate: "մենեջեր"","Переведи: "մենեջեր""
w9_l2,w9_l2_v11_tr_prompt,translate,47,"Թարգմանիր՝ "բաժնետեր"","Translate: "բաժնետեր"","Переведи: "բաժնետեր""
w9_l2,w9_l2_v12,multiple_choice,48,"Ընտրիր "ներդրում"-ի թարգմանությունը","Choose the meaning of "investment"","Выбери перевод "инвестиция""
w9_l2,w9_l2_v12_mc_answer,translate,49,"Թարգմանիր՝ "ներդրում"","Translate: "ներդրում"","Переведи: "ներդրում""
w9_l3,w9_l3_match_prompt,translate,3,"Թարգմանիր՝ "ընկերություն"","Translate: "ընկերություն"","Переведи: "ընկերություն""
w9_l3,w9_l3_v0,multiple_choice,4,"Ընտրիր "հաճախորդ"-ի թարգմանությունը","Choose the meaning of "client"","Выбери перевод "клиент""
w9_l3,w9_l3_v0_mc_answer,translate,5,"Թարգմանիր՝ "հաճախորդ"","Translate: "հաճախորդ"","Переведи: "հաճախորդ""
w9_l3,w9_l3_v0_mc_prompt,translate,9,"Թարգմանիր՝ "շահույթ"","Translate: "շահույթ"","Переведи: "շահույթ""
w9_l3,w9_l3_v0_tr_answer,multiple_choice,10,"Ընտրիր "ծախս"-ի թարգմանությունը","Choose the meaning of "expense"","Выбери перевод "расход""
w9_l3,w9_l3_v0_tr_prompt,multiple_choice,14,"Ընտրիր "ավանդ"-ի թարգմանությունը","Choose the meaning of "deposit"","Выбери перевод "депозит""
w9_l3,w9_l3_v1,translate,15,"Թարգմանիր՝ "ավանդ"","Translate: "ավանդ"","Переведи: "ավանդ""
w9_l3,w9_l3_v1_mc_answer,multiple_choice,16,"Ընտրիր "հաշիվ"-ի թարգմանությունը","Choose the meaning of "account"","Выбери перевод "счёт""
w9_l3,w9_l3_v1_mc_prompt,multiple_choice,20,"Ընտրիր "աշխատավարձ"-ի թարգմանությունը","Choose the meaning of "salary"","Выбери перевод "зарплата""
w9_l3,w9_l3_v1_tr_answer,translate,21,"Թարգմանիր՝ "աշխատավարձ"","Translate: "աշխատավարձ"","Переведи: "աշխատավարձ""
w9_l3,w9_l3_v1_tr_prompt,translate,25,"Թարգմանիր՝ "պայմանագիր"","Translate: "պայմանագիր"","Переведи: "պայմանագիր""
w9_l3,w9_l3_v10,multiple_choice,26,"Ընտրիր "կնիք"-ի թարգմանությունը","Choose the meaning of "stamp"","Выбери перевод "печать""
w9_l3,w9_l3_v10_mc_answer,translate,27,"Թարգմանիր՝ "կնիք"","Translate: "կնիք"","Переведи: "կնիք""
w9_l3,w9_l3_v10_mc_prompt,translate,31,"Թարգմանիր՝ "հանդիպում"","Translate: "հանդիպում"","Переведи: "հանդիպում""
w9_l3,w9_l3_v10_tr_answer,multiple_choice,32,"Ընտրիր "ներկայացում"-ի թարգմանությունը","Choose the meaning of "presentation"","Выбери перевод "презентация""
w9_l3,w9_l3_v10_tr_prompt,multiple_choice,36,"Ընտրիր "գովազդ"-ի թարգմանությունը","Choose the meaning of "advertising"","Выбери перевод "реклама""
w9_l3,w9_l3_v11,translate,37,"Թարգմանիր՝ "գովազդ"","Translate: "գովազդ"","Переведи: "գովազդ""
w9_l3,w9_l3_v11_mc_answer,multiple_choice,38,"Ընտրիր "ապրանք"-ի թարգմանությունը","Choose the meaning of "product"","Выбери перевод "товар""
w9_l3,w9_l3_v11_mc_prompt,multiple_choice,42,"Ընտրիր "մենեջեր"-ի թարգմանությունը","Choose the meaning of "manager"","Выбери перевод "менеджер""
w9_l3,w9_l3_v11_tr_answer,translate,43,"Թարգմանիր՝ "մենեջեր"","Translate: "մենեջեր"","Переведи: "մենեջեր""
w9_l3,w9_l3_v11_tr_prompt,translate,47,"Թարգմանիր՝ "բաժնետեր"","Translate: "բաժնետեր"","Переведи: "բաժնետեր""
w9_l3,w9_l3_v12,multiple_choice,48,"Ընտրիր "ներդրում"-ի թարգմանությունը","Choose the meaning of "investment"","Выбери перевод "инвестиция""
w9_l3,w9_l3_v12_mc_answer,translate,49,"Թարգմանիր՝ "ներդրում"","Translate: "ներդրում"","Переведи: "ներդրում""
w9_l4,w9_l4_match_prompt,translate,3,"Թարգմանիր՝ "ընկերություն"","Translate: "ընկերություն"","Переведи: "ընկերություն""
w9_l4,w9_l4_v0,multiple_choice,4,"Ընտրիր "հաճախորդ"-ի թարգմանությունը","Choose the meaning of "client"","Выбери перевод "клиент""
w9_l4,w9_l4_v0_mc_answer,translate,5,"Թարգմանիր՝ "հաճախորդ"","Translate: "հաճախորդ"","Переведи: "հաճախորդ""
w9_l4,w9_l4_v0_mc_prompt,translate,9,"Թարգմանիր՝ "շահույթ"","Translate: "շահույթ"","Переведи: "շահույթ""
w9_l4,w9_l4_v0_tr_answer,multiple_choice,10,"Ընտրիր "ծախս"-ի թարգմանությունը","Choose the meaning of "expense"","Выбери перевод "расход""
w9_l4,w9_l4_v0_tr_prompt,multiple_choice,14,"Ընտրիր "ավանդ"-ի թարգմանությունը","Choose the meaning of "deposit"","Выбери перевод "депозит""
w9_l4,w9_l4_v1,translate,15,"Թարգմանիր՝ "ավանդ"","Translate: "ավանդ"","Переведи: "ավանդ""
w9_l4,w9_l4_v1_mc_answer,multiple_choice,16,"Ընտրիր "հաշիվ"-ի թարգմանությունը","Choose the meaning of "account"","Выбери перевод "счёт""
w9_l4,w9_l4_v1_mc_prompt,multiple_choice,20,"Ընտրիր "աշխատավարձ"-ի թարգմանությունը","Choose the meaning of "salary"","Выбери перевод "зарплата""
w9_l4,w9_l4_v1_tr_answer,translate,21,"Թարգմանիր՝ "աշխատավարձ"","Translate: "աշխատավարձ"","Переведи: "աշխատավարձ""
w9_l4,w9_l4_v1_tr_prompt,translate,25,"Թարգմանիր՝ "պայմանագիր"","Translate: "պայմանագիր"","Переведи: "պայմանագիր""
