Lesson,Exercise ID,Type,Prompt,Answer,Audio ID,Has Audio
w8_l9,w8_l9_tr_18,translate,"Թարգմանիր՝ "վերականգնվող"","renewable",000212,NO
w8_l9,w8_l9_mc_19,multiple_choice,"Ընտրիր "վնասակար"-ի թարգմանությունը","harmful",000216,NO
w8_l9,w8_l9_tr_19,translate,"Թարգմանիր՝ "վնասակար"","harmful",000222,NO
w8_l9,w8_l9_mc_20,multiple_choice,"Ընտրիր "պաշտպանել"-ի թարգմանությունը","to protect",000226,NO
w8_l9,w8_l9_tr_20,translate,"Թարգմանիր՝ "պաշտպանել"","to protect",000232,NO
w8_l9,w8_l9_mc_21,multiple_choice,"Ընտրիր "փրկել"-ի թարգմանությունը","to save",000236,NO
w8_l9,w8_l9_tr_21,translate,"Թարգմանիր՝ "փրկել"","to save",000242,NO
w8_l9,w8_l9_mc_22,multiple_choice,"Ընտրիր "նվազեցնել"-ի թարգմանությունը","to reduce",000246,NO
w8_l9,w8_l9_tr_22,translate,"Թարգմանիր՝ "նվազեցնել"","to reduce",000252,NO
w8_l9,w8_l9_mc_23,multiple_choice,"Ընտրիր "վերաօգտագործել"-ի թարգմանությունը","to reuse",000256,NO
w8_l9,w8_l9_tr_23,translate,"Թարգմանիր՝ "վերաօգտագործել"","to reuse",000262,NO
w8_l9,w8_l9_mc_24,multiple_choice,"Ընտրիր "տնկել"-ի թարգմանությունը","to plant",000266,NO
w8_l9,w8_l9_tr_24,translate,"Թարգմանիր՝ "տնկել"","to plant",000272,NO
w8_l9,w8_l9_match,match_pairs,"Կապիր հայերեն բառերը անգլերեն թարգմանությունների հետ","",019317,NO
w8_l10,w8_l10_mc_0,multiple_choice,"Ընտրիր "բնություն"-ի թարգմանությունը","nature",000026,NO
w8_l10,w8_l10_tr_0,translate,"Թարգմանիր՝ "բնություն"","nature",000032,NO
w8_l10,w8_l10_mc_1,multiple_choice,"Ընտրիր "շրջակա միջավայր"-ի թարգմանությունը","environment",000036,NO
w8_l10,w8_l10_tr_1,translate,"Թարգմանիր՝ "շրջակա միջավայր"","environment",000042,NO
w8_l10,w8_l10_mc_2,multiple_choice,"Ընտրիր "կլիմա"-ի թարգմանությունը","climate",000046,NO
w8_l10,w8_l10_tr_2,translate,"Թարգմանիր՝ "կլիմա"","climate",000052,NO
w8_l10,w8_l10_mc_3,multiple_choice,"Ընտրիր "ջերմաստիճան"-ի թարգմանությունը","temperature",000056,NO
w8_l10,w8_l10_tr_3,translate,"Թարգմանիր՝ "ջերմաստիճան"","temperature",000062,NO
w8_l10,w8_l10_mc_4,multiple_choice,"Ընտրիր "աղտոտում"-ի թարգմանությունը","pollution",000066,NO
w8_l10,w8_l10_tr_4,translate,"Թարգմանիր՝ "աղտոտում"","pollution",000072,NO
w8_l10,w8_l10_mc_5,multiple_choice,"Ընտրիր "թափոններ"-ի թարգմանությունը","waste",000076,NO
w8_l10,w8_l10_tr_5,translate,"Թարգմանիր՝ "թափոններ"","waste",000082,NO
w8_l10,w8_l10_mc_6,multiple_choice,"Ընտրիր "պլաստիկ"-ի թարգմանությունը","plastic",000086,NO
w8_l10,w8_l10_tr_6,translate,"Թարգմանիր՝ "պլաստիկ"","plastic",000092,NO
w8_l10,w8_l10_mc_7,multiple_choice,"Ընտրիր "վերամշակում"-ի թարգմանությունը","recycling",000096,NO
w8_l10,w8_l10_tr_7,translate,"Թարգմանիր՝ "վերամշակում"","recycling",000102,NO
w8_l10,w8_l10_mc_8,multiple_choice,"Ընտրիր "անտառահատում"-ի թարգմանությունը","deforestation",000106,NO
w8_l10,w8_l10_tr_8,translate,"Թարգմանիր՝ "անտառահատում"","deforestation",000112,NO
w8_l10,w8_l10_mc_9,multiple_choice,"Ընտրիր "կենդանիներ"-ի թարգմանությունը","animals",000116,NO
w8_l10,w8_l10_tr_9,translate,"Թարգմանիր՝ "կենդանիներ"","animals",000122,NO
w8_l10,w8_l10_mc_10,multiple_choice,"Ընտրիր "վտանգված տեսակ"-ի թարգմանությունը","endangered species",000126,NO
w8_l10,w8_l10_tr_10,translate,"Թարգմանիր՝ "վտանգված տեսակ"","endangered species",000132,NO
w8_l10,w8_l10_mc_11,multiple_choice,"Ընտրիր "արգելոց"-ի թարգմանությունը","reserve",000136,NO
w8_l10,w8_l10_tr_11,translate,"Թարգմանիր՝ "արգելոց"","reserve",000142,NO
w8_l10,w8_l10_mc_12,multiple_choice,"Ընտրիր "էկոհամակարգ"-ի թարգմանությունը","ecosystem",000146,NO
w8_l10,w8_l10_tr_12,translate,"Թարգմանիր՝ "էկոհամակարգ"","ecosystem",000152,NO
w8_l10,w8_l10_mc_13,multiple_choice,"Ընտրիր "կայունություն"-ի թարգմանությունը","sustainability",000156,NO
w8_l10,w8_l10_tr_13,translate,"Թարգմանիր՝ "կայունություն"","sustainability",000162,NO
w8_l10,w8_l10_mc_14,multiple_choice,"Ընտրիր "արևային էներգիա"-ի թարգմանությունը","solar energy",000166,NO
w8_l10,w8_l10_tr_14,translate,"Թարգմանիր՝ "արևային էներգիա"","solar energy",000172,NO
w8_l10,w8_l10_mc_15,multiple_choice,"Ընտրիր "քամու էներգիա"-ի թարգմանությունը","wind energy",000176,NO
w8_l10,w8_l10_tr_15,translate,"Թարգմանիր՝ "քամու էներգիա"","wind energy",000182,NO
w8_l10,w8_l10_mc_16,multiple_choice,"Ընտրիր "ածխածնի հետք"-ի թարգմանությունը","carbon footprint",000186,NO
w8_l10,w8_l10_tr_16,translate,"Թարգմանիր՝ "ածխածնի հետք"","carbon footprint",000192,NO
w8_l10,w8_l10_mc_17,multiple_choice,"Ընտրիր "կանաչ"-ի թարգմանությունը","green",000196,NO
w8_l10,w8_l10_tr_17,translate,"Թարգմանիր՝ "կանաչ"","green",000202,NO
w8_l10,w8_l10_mc_18,multiple_choice,"Ընտրիր "վերականգնվող"-ի թարգմանությունը","renewable",000206,NO
w8_l10,w8_l10_tr_18,translate,"Թարգմանիր՝ "վերականգնվող"","renewable",000212,NO
w8_l10,w8_l10_mc_19,multiple_choice,"Ընտրիր "վնասակար"-ի թարգմանությունը","harmful",000216,NO
w8_l10,w8_l10_tr_19,translate,"Թարգմանիր՝ "վնասակար"","harmful",000222,NO
w8_l10,w8_l10_mc_20,multiple_choice,"Ընտրիր "պաշտպանել"-ի թարգմանությունը","to protect",000226,NO
w8_l10,w8_l10_tr_20,translate,"Թարգմանիր՝ "պաշտպանել"","to protect",000232,NO
w8_l10,w8_l10_mc_21,multiple_choice,"Ընտրիր "փրկել"-ի թարգմանությունը","to save",000236,NO
w8_l10,w8_l10_tr_21,translate,"Թարգմանիր՝ "փրկել"","to save",000242,NO
w8_l10,w8_l10_mc_22,multiple_choice,"Ընտրիր "նվազեցնել"-ի թարգմանությունը","to reduce",000246,NO
w8_l10,w8_l10_tr_22,translate,"Թարգմանիր՝ "նվազեցնել"","to reduce",000252,NO
w8_l10,w8_l10_mc_23,multiple_choice,"Ընտրիր "վերաօգտագործել"-ի թարգմանությունը","to reuse",000256,NO
w8_l10,w8_l10_tr_23,translate,"Թարգմանիր՝ "վերաօգտագործել"","to reuse",000262,NO
w8_l10,w8_l10_mc_24,multiple_choice,"Ընտրիր "տնկել"-ի թարգմանությունը","to plant",000266,NO
w8_l10,w8_l10_tr_24,translate,"Թարգմանիր՝ "տնկել"","to plant",000272,NO
w8_l10,w8_l10_match,match_pairs,"Կապիր հայերեն բառերը անգլերեն թարգմանությունների հետ","",019596,NO
w9_l1,w9_l1_mc_0,multiple_choice,"Ընտրիր "բիզնես"-ի թարգմանությունը","business",000026,NO
w9_l1,w9_l1_tr_0,translate,"Թարգմանիր՝ "բիզնես"","business",000032,NO
w9_l1,w9_l1_mc_1,multiple_choice,"Ընտրիր "ընկերություն"-ի թարգմանությունը","company",000036,NO
w9_l1,w9_l1_tr_1,translate,"Թարգմանիր՝ "ընկերություն"","company",000042,NO
w9_l1,w9_l1_mc_2,multiple_choice,"Ընտրիր "հաճախորդ"-ի թարգմանությունը","client",000046,NO
w9_l1,w9_l1_tr_2,translate,"Թարգմանիր՝ "հաճախորդ"","client",000052,NO
w9_l1,w9_l1_mc_3,multiple_choice,"Ընտրիր "շուկա"-ի թարգմանությունը","market",000056,NO
w9_l1,w9_l1_tr_3,translate,"Թարգմանիր՝ "շուկա"","market",000062,NO
w9_l1,w9_l1_mc_4,multiple_choice,"Ընտրիր "շահույթ"-ի թարգմանությունը","profit",000066,NO
w9_l1,w9_l1_tr_4,translate,"Թարգմանիր՝ "շահույթ"","profit",000072,NO
w9_l1,w9_l1_mc_5,multiple_choice,"Ընտրիր "ծախս"-ի թարգմանությունը","expense",000076,NO
w9_l1,w9_l1_tr_5,translate,"Թարգմանիր՝ "ծախս"","expense",000082,NO
w9_l1,w9_l1_mc_6,multiple_choice,"Ընտրիր "վարկ"-ի թարգմանությունը","loan",000086,NO
w9_l1,w9_l1_tr_6,translate,"Թարգմանիր՝ "վարկ"","loan",000092,NO
w9_l1,w9_l1_mc_7,multiple_choice,"Ընտրիր "ավանդ"-ի թարգմանությունը","deposit",000096,NO
w9_l1,w9_l1_tr_7,translate,"Թարգմանիր՝ "ավանդ"","deposit",000102,NO
w9_l1,w9_l1_mc_8,multiple_choice,"Ընտրիր "հաշիվ"-ի թարգմանությունը","account",000106,NO
w9_l1,w9_l1_tr_8,translate,"Թարգմանիր՝ "հաշիվ"","account",000112,NO
w9_l1,w9_l1_mc_9,multiple_choice,"Ընտրիր "հարկ"-ի թարգմանությունը","tax",000116,NO
w9_l1,w9_l1_tr_9,translate,"Թարգմանիր՝ "հարկ"","tax",000122,NO
w9_l1,w9_l1_mc_10,multiple_choice,"Ընտրիր "աշխատավարձ"-ի թարգմանությունը","salary",000126,NO
w9_l1,w9_l1_tr_10,translate,"Թարգմանիր՝ "աշխատավարձ"","salary",000132,NO
w9_l1,w9_l1_mc_11,multiple_choice,"Ընտրիր "բոնուս"-ի թարգմանությունը","bonus",000136,NO
w9_l1,w9_l1_tr_11,translate,"Թարգմանիր՝ "բոնուս"","bonus",000142,NO
w9_l1,w9_l1_mc_12,multiple_choice,"Ընտրիր "պայմանագիր"-ի թարգմանությունը","contract",000146,NO
w9_l1,w9_l1_tr_12,translate,"Թարգմանիր՝ "պայմանագիր"","contract",000152,NO
w9_l1,w9_l1_mc_13,multiple_choice,"Ընտրիր "կնիք"-ի թարգմանությունը","stamp",000156,NO
w9_l1,w9_l1_tr_13,translate,"Թարգմանիր՝ "կնիք"","stamp",000162,NO
w9_l1,w9_l1_mc_14,multiple_choice,"Ընտրիր "ստորագրություն"-ի թարգմանությունը","signature",000166,NO
w9_l1,w9_l1_tr_14,translate,"Թարգմանիր՝ "ստորագրություն"","signature",000172,NO
w9_l1,w9_l1_mc_15,multiple_choice,"Ընտրիր "հանդիպում"-ի թարգմանությունը","meeting",000176,NO
w9_l1,w9_l1_tr_15,translate,"Թարգմանիր՝ "հանդիպում"","meeting",000182,NO
w9_l1,w9_l1_mc_16,multiple_choice,"Ընտրիր "ներկայացում"-ի թարգմանությունը","presentation",000186,NO
w9_l1,w9_l1_tr_16,translate,"Թարգմանիր՝ "ներկայացում"","presentation",000192,NO
w9_l1,w9_l1_mc_17,multiple_choice,"Ընտրիր "վաճառք"-ի թարգմանությունը","sales",000196,NO
w9_l1,w9_l1_tr_17,translate,"Թարգմանիր՝ "վաճառք"","sales",000202,NO
w9_l1,w9_l1_mc_18,multiple_choice,"Ընտրիր "գովազդ"-ի թարգմանությունը","advertising",000206,NO
w9_l1,w9_l1_tr_18,translate,"Թարգմանիր՝ "գովազդ"","advertising",000212,NO
w9_l1,w9_l1_mc_19,multiple_choice,"Ընտրիր "ապրանք"-ի թարգմանությունը","product",000216,NO
w9_l1,w9_l1_tr_19,translate,"Թարգմանիր՝ "ապրանք"","product",000222,NO
w9_l1,w9_l1_mc_20,multiple_choice,"Ընտրիր "ծառայություն"-ի թարգմանությունը","service",000226,NO
w9_l1,w9_l1_tr_20,translate,"Թարգմանիր՝ "ծառայություն"","service",000232,NO
w9_l1,w9_l1_mc_21,multiple_choice,"Ընտրիր "մենեջեր"-ի թարգմանությունը","manager",000236,NO
w9_l1,w9_l1_tr_21,translate,"Թարգմանիր՝ "մենեջեր"","manager",000242,NO
w9_l1,w9_l1_mc_22,multiple_choice,"Ընտրիր "տնօրեն"-ի թարգմանությունը","director",000246,NO
w9_l1,w9_l1_tr_22,translate,"Թարգմանիր՝ "տնօրեն"","director",000252,NO
w9_l1,w9_l1_mc_23,multiple_choice,"Ընտրիր "բաժնետեր"-ի թարգմանությունը","shareholder",000256,NO
w9_l1,w9_l1_tr_23,translate,"Թարգմանիր՝ "բաժնետեր"","shareholder",000262,NO
w9_l1,w9_l1_mc_24,multiple_choice,"Ընտրիր "ներդրում"-ի թարգմանությունը","investment",000266,NO
w9_l1,w9_l1_tr_24,translate,"Թարգմանիր՝ "ներդրում"","investment",000272,NO
w9_l1,w9_l1_match,match_pairs,"Կապիր հայերեն բառերը անգլերեն թարգմանությունների հետ","",019875,NO
w9_l2,w9_l2_mc_0,multiple_choice,"Ընտրիր "բիզնես"-ի թարգմանությունը","business",000026,NO
w9_l2,w9_l2_tr_0,translate,"Թարգմանիր՝ "բիզնես"","business",000032,NO
w9_l2,w9_l2_mc_1,multiple_choice,"Ընտրիր "ընկերություն"-ի թարգմանությունը","company",000036,NO
w9_l2,w9_l2_tr_1,translate,"Թարգմանիր՝ "ընկերություն"","company",000042,NO
w9_l2,w9_l2_mc_2,multiple_choice,"Ընտրիր "հաճախորդ"-ի թարգմանությունը","client",000046,NO
w9_l2,w9_l2_tr_2,translate,"Թարգմանիր՝ "հաճախորդ"","client",000052,NO
w9_l2,w9_l2_mc_3,multiple_choice,"Ընտրիր "շուկա"-ի թարգմանությունը","market",000056,NO
w9_l2,w9_l2_tr_3,translate,"Թարգմանիր՝ "շուկա"","market",000062,NO
w9_l2,w9_l2_mc_4,multiple_choice,"Ընտրիր "շահույթ"-ի թարգմանությունը","profit",000066,NO
w9_l2,w9_l2_tr_4,translate,"Թարգմանիր՝ "շահույթ"","profit",000072,NO
w9_l2,w9_l2_mc_5,multiple_choice,"Ընտրիր "ծախս"-ի թարգմանությունը","expense",000076,NO
w9_l2,w9_l2_tr_5,translate,"Թարգմանիր՝ "ծախս"","expense",000082,NO
w9_l2,w9_l2_mc_6,multiple_choice,"Ընտրիր "վարկ"-ի թարգմանությունը","loan",000086,NO
w9_l2,w9_l2_tr_6,translate,"Թարգմանիր՝ "վարկ"","loan",000092,NO
w9_l2,w9_l2_mc_7,multiple_choice,"Ընտրիր "ավանդ"-ի թարգմանությունը","deposit",000096,NO
w9_l2,w9_l2_tr_7,translate,"Թարգմանիր՝ "ավանդ"","deposit",000102,NO
w9_l2,w9_l2_mc_8,multiple_choice,"Ընտրիր "հաշիվ"-ի թարգմանությունը","account",000106,NO
w9_l2,w9_l2_tr_8,translate,"Թարգմանիր՝ "հաշիվ"","account",000112,NO
w9_l2,w9_l2_mc_9,multiple_choice,"Ընտրիր "հարկ"-ի թարգմանությունը","tax",000116,NO
w9_l2,w9_l2_tr_9,translate,"Թարգմանիր՝ "հարկ"","tax",000122,NO
w9_l2,w9_l2_mc_10,multiple_choice,"Ընտրիր "աշխատավարձ"-ի թարգմանությունը","salary",000126,NO
w9_l2,w9_l2_tr_10,translate,"Թարգմանիր՝ "աշխատավարձ"","salary",000132,NO
w9_l2,w9_l2_mc_11,multiple_choice,"Ընտրիր "բոնուս"-ի թարգմանությունը","bonus",000136,NO
w9_l2,w9_l2_tr_11,translate,"Թարգմանիր՝ "բոնուս"","bonus",000142,NO
w9_l2,w9_l2_mc_12,multiple_choice,"Ընտրիր "պայմանագիր"-ի թարգմանությունը","contract",000146,NO
w9_l2,w9_l2_tr_12,translate,"Թարգմանիր՝ "պայմանագիր"","contract",000152,NO
w9_l2,w9_l2_mc_13,multiple_choice,"Ընտրիր "կնիք"-ի թարգմանությունը","stamp",000156,NO
w9_l2,w9_l2_tr_13,translate,"Թարգմանիր՝ "կնիք"","stamp",000162,NO
w9_l2,w9_l2_mc_14,multiple_choice,"Ընտրիր "ստորագրություն"-ի թարգմանությունը","signature",000166,NO
w9_l2,w9_l2_tr_14,translate,"Թարգմանիր՝ "ստորագրություն"","signature",000172,NO
w9_l2,w9_l2_mc_15,multiple_choice,"Ընտրիր "հանդիպում"-ի թարգմանությունը","meeting",000176,NO
w9_l2,w9_l2_tr_15,translate,"Թարգմանիր՝ "հանդիպում"","meeting",000182,NO
w9_l2,w9_l2_mc_16,multiple_choice,"Ընտրիր "ներկայացում"-ի թարգմանությունը","presentation",000186,NO
w9_l2,w9_l2_tr_16,translate,"Թարգմանիր՝ "ներկայացում"","presentation",000192,NO
w9_l2,w9_l2_mc_17,multiple_choice,"Ընտրիր "վաճառք"-ի թարգմանությունը","sales",000196,NO
w9_l2,w9_l2_tr_17,translate,"Թարգմանիր՝ "վաճառք"","sales",000202,NO
w9_l2,w9_l2_mc_18,multiple_choice,"Ընտրիր "գովազդ"-ի թարգմանությունը","advertising",000206,NO
w9_l2,w9_l2_tr_18,translate,"Թարգմանիր՝ "գովազդ"","advertising",000212,NO
w9_l2,w9_l2_mc_19,multiple_choice,"Ընտրիր "ապրանք"-ի թարգմանությունը","product",000216,NO
w9_l2,w9_l2_tr_19,translate,"Թարգմանիր՝ "ապրանք"","product",000222,NO
w9_l2,w9_l2_mc_20,multiple_choice,"Ընտրիր "ծառայություն"-ի թարգմանությունը","service",000226,NO
w9_l2,w9_l2_tr_20,translate,"Թարգմանիր՝ "ծառայություն"","service",000232,NO
w9_l2,w9_l2_mc_21,multiple_choice,"Ընտրիր "մենեջեր"-ի թարգմանությունը","manager",000236,NO
w9_l2,w9_l2_tr_21,translate,"Թարգմանիր՝ "մենեջեր"","manager",000242,NO
w9_l2,w9_l2_mc_22,multiple_choice,"Ընտրիր "տնօրեն"-ի թարգմանությունը","director",000246,NO
w9_l2,w9_l2_tr_22,translate,"Թարգմանիր՝ "տնօրեն"","director",000252,NO
w9_l2,w9_l2_mc_23,multiple_choice,"Ընտրիր "բաժնետեր"-ի թարգմանությունը","shareholder",000256,NO
w9_l2,w9_l2_tr_23,translate,"Թարգմանիր՝ "բաժնետեր"","shareholder",000262,NO
